own_id,categoryCode,parentCategoryCode,categoryTitle,categoryName,count,child_categoryCode,child_parentCategoryCode,child_categoryTitle,child_categoryName,child_count,child_childCategoryList
177,015,,뷰티,Beauty,24970,015001,015,헤어케어,헤어케어,2669,"[{'categoryCode': '015001001', 'parentCategoryCode': '015001', 'categoryTitle': '샴푸/린스', 'categoryName': '샴푸/린스', 'count': 1162, 'childCategoryList': []}, {'categoryCode': '015001007', 'parentCategoryCode': '015001', 'categoryTitle': '탈모케어', 'categoryName': '탈모케어', 'count': 137, 'childCategoryList': []}, {'categoryCode': '015001002', 'parentCategoryCode': '015001', 'categoryTitle': '트리트먼트/팩/에센스', 'categoryName': '트리트먼트/팩/에센스', 'count': 892, 'childCategoryList': []}, {'categoryCode': '015001003', 'parentCategoryCode': '015001', 'categoryTitle': '스타일링', 'categoryName': '스타일링', 'count': 388, 'childCategoryList': []}, {'categoryCode': '015001004', 'parentCategoryCode': '015001', 'categoryTitle': '염모/펌/코팅', 'categoryName': '염모/펌/코팅', 'count': 90, 'childCategoryList': []}]"
178,015,,뷰티,Beauty,24970,015007,015,향수/탈취,향수/탈취,2719,"[{'categoryCode': '015007001', 'parentCategoryCode': '015007', 'categoryTitle': '향수', 'categoryName': '향수', 'count': 2348, 'childCategoryList': []}, {'categoryCode': '015007002', 'parentCategoryCode': '015007', 'categoryTitle': '드레스퍼퓸', 'categoryName': '드레스퍼퓸', 'count': 334, 'childCategoryList': []}, {'categoryCode': '015007003', 'parentCategoryCode': '015007', 'categoryTitle': '기타향수', 'categoryName': '기타향수', 'count': 37, 'childCategoryList': []}]"
179,015,,뷰티,Beauty,24970,015014,015,뷰티 디바이스,뷰티 디바이스,1061,"[{'categoryCode': '015014001', 'parentCategoryCode': '015014', 'categoryTitle': '헤어기기', 'categoryName': '헤어기기', 'count': 465, 'childCategoryList': []}, {'categoryCode': '015014002', 'parentCategoryCode': '015014', 'categoryTitle': '구강청정기기', 'categoryName': '구강청정기기', 'count': 119, 'childCategoryList': []}, {'categoryCode': '015014003', 'parentCategoryCode': '015014', 'categoryTitle': '면도/제모기', 'categoryName': '면도/제모기', 'count': 243, 'childCategoryList': []}, {'categoryCode': '015014004', 'parentCategoryCode': '015014', 'categoryTitle': '피부 관리기기', 'categoryName': '피부 관리기기', 'count': 136, 'childCategoryList': []}, {'categoryCode': '015014005', 'parentCategoryCode': '015014', 'categoryTitle': '마사지기', 'categoryName': '마사지기', 'count': 89, 'childCategoryList': []}, {'categoryCode': '015014006', 'parentCategoryCode': '015014', 'categoryTitle': '네일 관리기기', 'categoryName': '네일 관리기기', 'count': 9, 'childCategoryList': []}]"
180,015,,뷰티,Beauty,24970,015012,015,다이어트/헬스,다이어트/헬스,527,"[{'categoryCode': '015012001', 'parentCategoryCode': '015012', 'categoryTitle': '건강식품', 'categoryName': '건강식품', 'count': 430, 'childCategoryList': []}, {'categoryCode': '015012002', 'parentCategoryCode': '015012', 'categoryTitle': '이너뷰티', 'categoryName': '이너뷰티', 'count': 97, 'childCategoryList': []}]"
181,015,,뷰티,Beauty,24970,015013,015,미용 소품,미용 소품,2555,"[{'categoryCode': '015013003', 'parentCategoryCode': '015013', 'categoryTitle': '기타 미용 소품', 'categoryName': '기타 미용 소품', 'count': 1449, 'childCategoryList': []}, {'categoryCode': '015013001', 'parentCategoryCode': '015013', 'categoryTitle': '헤어 소품', 'categoryName': '헤어 소품', 'count': 243, 'childCategoryList': []}, {'categoryCode': '015013002', 'parentCategoryCode': '015013', 'categoryTitle': '네일 소품', 'categoryName': '네일 소품', 'count': 863, 'childCategoryList': []}]"
182,015,,뷰티,Beauty,24970,015015,015,덴탈케어,덴탈케어,519,"[{'categoryCode': '015015001', 'parentCategoryCode': '015015', 'categoryTitle': '치약', 'categoryName': '치약', 'count': 234, 'childCategoryList': []}, {'categoryCode': '015015002', 'parentCategoryCode': '015015', 'categoryTitle': '칫솔', 'categoryName': '칫솔', 'count': 145, 'childCategoryList': []}, {'categoryCode': '015015003', 'parentCategoryCode': '015015', 'categoryTitle': '구강청결용품', 'categoryName': '구강청결용품', 'count': 110, 'childCategoryList': []}, {'categoryCode': '015015004', 'parentCategoryCode': '015015', 'categoryTitle': '기타 덴탈케어', 'categoryName': '기타 덴탈케어', 'count': 30, 'childCategoryList': []}]"
183,012,,디지털/테크,Digital/Tech,57301,012,,전체,Digital/Tech,57301,
184,012,,디지털/테크,Digital/Tech,57301,012018,012,음향가전,음향가전,4686,"[{'categoryCode': '012018001', 'parentCategoryCode': '012018', 'categoryTitle': '이어폰', 'categoryName': '이어폰', 'count': 300, 'childCategoryList': []}, {'categoryCode': '012018002', 'parentCategoryCode': '012018', 'categoryTitle': '헤드폰', 'categoryName': '헤드폰', 'count': 272, 'childCategoryList': []}, {'categoryCode': '012018003', 'parentCategoryCode': '012018', 'categoryTitle': '스피커', 'categoryName': '스피커', 'count': 370, 'childCategoryList': []}, {'categoryCode': '012018004', 'parentCategoryCode': '012018', 'categoryTitle': '홈시어터 / 오디오', 'categoryName': '홈시어터 / 오디오', 'count': 13, 'childCategoryList': []}, {'categoryCode': '012018005', 'parentCategoryCode': '012018', 'categoryTitle': '턴테이블', 'categoryName': '턴테이블', 'count': 21, 'childCategoryList': []}, {'categoryCode': '012018006', 'parentCategoryCode': '012018', 'categoryTitle': '마이크', 'categoryName': '마이크', 'count': 57, 'childCategoryList': []}, {'categoryCode': '012018007', 'parentCategoryCode': '012018', 'categoryTitle': '음향기기 액세서리', 'categoryName': '음향기기 액세서리', 'count': 3644, 'childCategoryList': []}, {'categoryCode': '012018008', 'parentCategoryCode': '012018', 'categoryTitle': '기타 음향가전', 'categoryName': '기타 음향가전', 'count': 3653, 'childCategoryList': []}]"
185,012,,디지털/테크,Digital/Tech,57301,012019,012,휴대폰,휴대폰,44804,"[{'categoryCode': '012019001', 'parentCategoryCode': '012019', 'categoryTitle': '휴대폰', 'categoryName': '휴대폰', 'count': 45, 'childCategoryList': []}, {'categoryCode': '012019002', 'parentCategoryCode': '012019', 'categoryTitle': '휴대폰 케이스', 'categoryName': '휴대폰 케이스', 'count': 31856, 'childCategoryList': []}, {'categoryCode': '012019003', 'parentCategoryCode': '012019', 'categoryTitle': '보호필름', 'categoryName': '보호필름', 'count': 966, 'childCategoryList': []}, {'categoryCode': '012019004', 'parentCategoryCode': '012019', 'categoryTitle': '셀카봉 / 거치대', 'categoryName': '셀카봉 / 거치대', 'count': 3982, 'childCategoryList': []}, {'categoryCode': '012019005', 'parentCategoryCode': '012019', 'categoryTitle': '보조배터리', 'categoryName': '보조배터리', 'count': 533, 'childCategoryList': []}, {'categoryCode': '012019006', 'parentCategoryCode': '012019', 'categoryTitle': '케이블 / 충전기', 'categoryName': '케이블 / 충전기', 'count': 1137, 'childCategoryList': []}, {'categoryCode': '012019007', 'parentCategoryCode': '012019', 'categoryTitle': '기타 휴대폰 액세서리', 'categoryName': '기타 휴대폰 액세서리', 'count': 6285, 'childCategoryList': []}]"
186,012,,디지털/테크,Digital/Tech,57301,012020,012,스마트기기,스마트기기,625,"[{'categoryCode': '012020001', 'parentCategoryCode': '012020', 'categoryTitle': '스마트워치', 'categoryName': '스마트워치', 'count': 18, 'childCategoryList': []}, {'categoryCode': '012020002', 'parentCategoryCode': '012020', 'categoryTitle': '스마트워치 액세서리', 'categoryName': '스마트워치 액세서리', 'count': 603, 'childCategoryList': []}, {'categoryCode': '012020003', 'parentCategoryCode': '012020', 'categoryTitle': '기타 스마트기기', 'categoryName': '기타 스마트기기', 'count': 4, 'childCategoryList': []}]"
187,012,,디지털/테크,Digital/Tech,57301,012021,012,태블릿,태블릿,1423,"[{'categoryCode': '012021001', 'parentCategoryCode': '012021', 'categoryTitle': '태블릿', 'categoryName': '태블릿', 'count': 18, 'childCategoryList': []}, {'categoryCode': '012021002', 'parentCategoryCode': '012021', 'categoryTitle': '태블릿 액세서리', 'categoryName': '태블릿 액세서리', 'count': 1405, 'childCategoryList': []}]"
188,012,,디지털/테크,Digital/Tech,57301,012022,012,TV/영상가전,TV/영상가전,326,"[{'categoryCode': '012022001', 'parentCategoryCode': '012022', 'categoryTitle': 'TV', 'categoryName': 'TV', 'count': 51, 'childCategoryList': []}, {'categoryCode': '012022002', 'parentCategoryCode': '012022', 'categoryTitle': '빔 프로젝터', 'categoryName': '빔 프로젝터', 'count': 27, 'childCategoryList': []}, {'categoryCode': '012022003', 'parentCategoryCode': '012022', 'categoryTitle': 'TV/영상가전 액세서리', 'categoryName': 'TV/영상가전 액세서리', 'count': 248, 'childCategoryList': []}]"
189,012,,디지털/테크,Digital/Tech,57301,012023,012,컴퓨터,컴퓨터,2065,"[{'categoryCode': '012023001', 'parentCategoryCode': '012023', 'categoryTitle': '노트북', 'categoryName': '노트북', 'count': 75, 'childCategoryList': []}, {'categoryCode': '012023002', 'parentCategoryCode': '012023', 'categoryTitle': '데스크톱', 'categoryName': '데스크톱', 'count': 8, 'childCategoryList': []}, {'categoryCode': '012023003', 'parentCategoryCode': '012023', 'categoryTitle': '모니터', 'categoryName': '모니터', 'count': 92, 'childCategoryList': []}, {'categoryCode': '012023004', 'parentCategoryCode': '012023', 'categoryTitle': '컴퓨터 주변기기', 'categoryName': '컴퓨터 주변기기', 'count': 1389, 'childCategoryList': []}, {'categoryCode': '012023005', 'parentCategoryCode': '012023', 'categoryTitle': '저장장치', 'categoryName': '저장장치', 'count': 112, 'childCategoryList': []}, {'categoryCode': '012023006', 'parentCategoryCode': '012023', 'categoryTitle': '프린터 / 복합기', 'categoryName': '프린터 / 복합기', 'count': 62, 'childCategoryList': []}, {'categoryCode': '012023007', 'parentCategoryCode': '012023', 'categoryTitle': '기타 컴퓨터용품', 'categoryName': '기타 컴퓨터용품', 'count': 327, 'childCategoryList': []}]"
190,012,,디지털/테크,Digital/Tech,57301,012024,012,카메라,카메라,807,"[{'categoryCode': '012024001', 'parentCategoryCode': '012024', 'categoryTitle': 'DSLR / 미러리스', 'categoryName': 'DSLR / 미러리스', 'count': 6, 'childCategoryList': []}, {'categoryCode': '012024002', 'parentCategoryCode': '012024', 'categoryTitle': '하이엔드 / 컴팩트', 'categoryName': '하이엔드 / 컴팩트', 'count': 2, 'childCategoryList': []}, {'categoryCode': '012024003', 'parentCategoryCode': '012024', 'categoryTitle': '즉석 / 기타 카메라', 'categoryName': '즉석 / 기타 카메라', 'count': 90, 'childCategoryList': []}, {'categoryCode': '012024004', 'parentCategoryCode': '012024', 'categoryTitle': '카메라렌즈 / 렌즈용품', 'categoryName': '카메라렌즈 / 렌즈용품', 'count': 1, 'childCategoryList': []}, {'categoryCode': '012024005', 'parentCategoryCode': '012024', 'categoryTitle': '액션캠 / 캠코더 / 캠코더용품', 'categoryName': '액션캠 / 캠코더 / 캠코더용품', 'count': 39, 'childCategoryList': []}, {'categoryCode': '012024006', 'parentCategoryCode': '012024', 'categoryTitle': '카메라 액세서리', 'categoryName': '카메라 액세서리', 'count': 669, 'childCategoryList': []}]"
191,012,,디지털/테크,Digital/Tech,57301,012025,012,생활가전,생활가전,667,"[{'categoryCode': '012025001', 'parentCategoryCode': '012025', 'categoryTitle': '세탁기 / 건조기', 'categoryName': '세탁기 / 건조기', 'count': 85, 'childCategoryList': []}, {'categoryCode': '012025002', 'parentCategoryCode': '012025', 'categoryTitle': '청소기 / 청소기부품', 'categoryName': '청소기 / 청소기부품', 'count': 111, 'childCategoryList': []}, {'categoryCode': '012025003', 'parentCategoryCode': '012025', 'categoryTitle': '공기청정기', 'categoryName': '공기청정기', 'count': 130, 'childCategoryList': []}, {'categoryCode': '012025004', 'parentCategoryCode': '012025', 'categoryTitle': '다리미 / 보풀제거기', 'categoryName': '다리미 / 보풀제거기', 'count': 56, 'childCategoryList': []}, {'categoryCode': '012025005', 'parentCategoryCode': '012025', 'categoryTitle': '안마 / 찜질기', 'categoryName': '안마 / 찜질기', 'count': 55, 'childCategoryList': []}, {'categoryCode': '012025006', 'parentCategoryCode': '012025', 'categoryTitle': '기타 생활가전', 'categoryName': '기타 생활가전', 'count': 230, 'childCategoryList': []}]"
192,012,,디지털/테크,Digital/Tech,57301,012026,012,주방가전,주방가전,563,"[{'categoryCode': '012026001', 'parentCategoryCode': '012026', 'categoryTitle': '냉장고', 'categoryName': '냉장고', 'count': 79, 'childCategoryList': []}, {'categoryCode': '012026002', 'parentCategoryCode': '012026', 'categoryTitle': '전기밥솥', 'categoryName': '전기밥솥', 'count': 69, 'childCategoryList': []}, {'categoryCode': '012026003', 'parentCategoryCode': '012026', 'categoryTitle': '에어프라이어', 'categoryName': '에어프라이어', 'count': 29, 'childCategoryList': []}, {'categoryCode': '012026004', 'parentCategoryCode': '012026', 'categoryTitle': '전자레인지 / 오븐', 'categoryName': '전자레인지 / 오븐', 'count': 20, 'childCategoryList': []}, {'categoryCode': '012026005', 'parentCategoryCode': '012026', 'categoryTitle': '가스레인지 / 인덕션', 'categoryName': '가스레인지 / 인덕션', 'count': 26, 'childCategoryList': []}, {'categoryCode': '012026006', 'parentCategoryCode': '012026', 'categoryTitle': '식기세척 / 건조기', 'categoryName': '식기세척 / 건조기', 'count': 14, 'childCategoryList': []}, {'categoryCode': '012026007', 'parentCategoryCode': '012026', 'categoryTitle': '음식물처리기', 'categoryName': '음식물처리기', 'count': 9, 'childCategoryList': []}, {'categoryCode': '012026008', 'parentCategoryCode': '012026', 'categoryTitle': '믹서기 / 블렌더', 'categoryName': '믹서기 / 블렌더', 'count': 66, 'childCategoryList': []}, {'categoryCode': '012026009', 'parentCategoryCode': '012026', 'categoryTitle': '커피메이커 / 머신', 'categoryName': '커피메이커 / 머신', 'count': 60, 'childCategoryList': []}, {'categoryCode': '012026010', 'parentCategoryCode': '012026', 'categoryTitle': '정수기', 'categoryName': '정수기', 'count': 11, 'childCategoryList': []}, {'categoryCode': '012026011', 'parentCategoryCode': '012026', 'categoryTitle': '진공포장기 / 수비드', 'categoryName': '진공포장기 / 수비드', 'count': 6, 'childCategoryList': []}, {'categoryCode': '012026012', 'parentCategoryCode': '012026', 'categoryTitle': '전기포트', 'categoryName': '전기포트', 'count': 57, 'childCategoryList': []}, {'categoryCode': '012026013', 'parentCategoryCode': '012026', 'categoryTitle': '전기그릴 / 전기팬', 'categoryName': '전기그릴 / 전기팬', 'count': 16, 'childCategoryList': []}, {'categoryCode': '012026014', 'parentCategoryCode': '012026', 'categoryTitle': '토스터기', 'categoryName': '토스터기', 'count': 28, 'childCategoryList': []}, {'categoryCode': '012026016', 'parentCategoryCode': '012026', 'categoryTitle': '기타 주방가전', 'categoryName': '기타 주방가전', 'count': 73, 'childCategoryList': []}]"
193,012,,디지털/테크,Digital/Tech,57301,012027,012,계절가전,계절가전,528,"[{'categoryCode': '012027001', 'parentCategoryCode': '012027', 'categoryTitle': '에어컨', 'categoryName': '에어컨', 'count': 20, 'childCategoryList': []}, {'categoryCode': '012027002', 'parentCategoryCode': '012027', 'categoryTitle': '선풍기 / 서큘레이터', 'categoryName': '선풍기 / 서큘레이터', 'count': 175, 'childCategoryList': []}, {'categoryCode': '012027003', 'parentCategoryCode': '012027', 'categoryTitle': '제습기', 'categoryName': '제습기', 'count': 34, 'childCategoryList': []}, {'categoryCode': '012027004', 'parentCategoryCode': '012027', 'categoryTitle': '가습기', 'categoryName': '가습기', 'count': 162, 'childCategoryList': []}, {'categoryCode': '012027005', 'parentCategoryCode': '012027', 'categoryTitle': '냉풍기', 'categoryName': '냉풍기', 'count': 1, 'childCategoryList': []}, {'categoryCode': '012027006', 'parentCategoryCode': '012027', 'categoryTitle': '전기매트 / 장판', 'categoryName': '전기매트 / 장판', 'count': 49, 'childCategoryList': []}, {'categoryCode': '012027007', 'parentCategoryCode': '012027', 'categoryTitle': '냉 / 온수 매트', 'categoryName': '냉 / 온수 매트', 'count': 2, 'childCategoryList': []}, {'categoryCode': '012027008', 'parentCategoryCode': '012027', 'categoryTitle': '히터 / 온풍기', 'categoryName': '히터 / 온풍기', 'count': 53, 'childCategoryList': []}, {'categoryCode': '012027009', 'parentCategoryCode': '012027', 'categoryTitle': '기타 계절가전', 'categoryName': '기타 계절가전', 'count': 32, 'childCategoryList': []}]"
194,012,,디지털/테크,Digital/Tech,57301,012028,012,차량용 디지털,차량용 디지털,227,"[{'categoryCode': '012028002', 'parentCategoryCode': '012028', 'categoryTitle': '차량용 거치대 / 충전기', 'categoryName': '차량용 거치대 / 충전기', 'count': 203, 'childCategoryList': []}, {'categoryCode': '012028003', 'parentCategoryCode': '012028', 'categoryTitle': '기타 차량용 디지털', 'categoryName': '기타 차량용 디지털', 'count': 24, 'childCategoryList': []}]"
195,012,,디지털/테크,Digital/Tech,57301,012029,012,게임,게임,285,"[{'categoryCode': '012029001', 'parentCategoryCode': '012029', 'categoryTitle': '콘솔', 'categoryName': '콘솔', 'count': 15, 'childCategoryList': []}, {'categoryCode': '012029002', 'parentCategoryCode': '012029', 'categoryTitle': '주변 기기', 'categoryName': '주변 기기', 'count': 134, 'childCategoryList': []}, {'categoryCode': '012029003', 'parentCategoryCode': '012029', 'categoryTitle': '게임 팩', 'categoryName': '게임 팩', 'count': 80, 'childCategoryList': []}, {'categoryCode': '012029004', 'parentCategoryCode': '012029', 'categoryTitle': '게임 액세서리', 'categoryName': '게임 액세서리', 'count': 56, 'childCategoryList': []}]"
196,012,,디지털/테크,Digital/Tech,57301,012030,012,기타 디지털/테크,기타 디지털/테크,295,
197,058,,리빙,Life,23065,058,,전체,Life,23065,
198,058,,리빙,Life,23065,058001,058,가구,가구,2041,"[{'categoryCode': '058001001', 'parentCategoryCode': '058001', 'categoryTitle': '침실가구', 'categoryName': '침실가구', 'count': 587, 'childCategoryList': []}, {'categoryCode': '058001002', 'parentCategoryCode': '058001', 'categoryTitle': '드레스룸가구', 'categoryName': '드레스룸가구', 'count': 619, 'childCategoryList': []}, {'categoryCode': '058001003', 'parentCategoryCode': '058001', 'categoryTitle': '거실가구', 'categoryName': '거실가구', 'count': 654, 'childCategoryList': []}, {'categoryCode': '058001004', 'parentCategoryCode': '058001', 'categoryTitle': '오피스가구', 'categoryName': '오피스가구', 'count': 37, 'childCategoryList': []}, {'categoryCode': '058001005', 'parentCategoryCode': '058001', 'categoryTitle': '기타가구', 'categoryName': '기타가구', 'count': 32, 'childCategoryList': []}, {'categoryCode': '058001006', 'parentCategoryCode': '058001', 'categoryTitle': '키즈 가구', 'categoryName': '키즈 가구', 'count': 112, 'childCategoryList': []}]"
199,058,,리빙,Life,23065,058002,058,조명,조명,559,"[{'categoryCode': '058002001', 'parentCategoryCode': '058002', 'categoryTitle': '장스탠드', 'categoryName': '장스탠드', 'count': 83, 'childCategoryList': []}, {'categoryCode': '058002002', 'parentCategoryCode': '058002', 'categoryTitle': '단스탠드', 'categoryName': '단스탠드', 'count': 186, 'childCategoryList': []}, {'categoryCode': '058002003', 'parentCategoryCode': '058002', 'categoryTitle': '인테리어조명', 'categoryName': '인테리어조명', 'count': 242, 'childCategoryList': []}, {'categoryCode': '058002004', 'parentCategoryCode': '058002', 'categoryTitle': '기타 조명', 'categoryName': '기타 조명', 'count': 48, 'childCategoryList': []}]"
200,058,,리빙,Life,23065,058003,058,침구,침구,2654,"[{'categoryCode': '058003001', 'parentCategoryCode': '058003', 'categoryTitle': '이불', 'categoryName': '이불', 'count': 847, 'childCategoryList': []}, {'categoryCode': '058003002', 'parentCategoryCode': '058003', 'categoryTitle': '베개', 'categoryName': '베개', 'count': 507, 'childCategoryList': []}, {'categoryCode': '058003003', 'parentCategoryCode': '058003', 'categoryTitle': '패드', 'categoryName': '패드', 'count': 170, 'childCategoryList': []}, {'categoryCode': '058003004', 'parentCategoryCode': '058003', 'categoryTitle': '솜', 'categoryName': '솜', 'count': 14, 'childCategoryList': []}, {'categoryCode': '058003005', 'parentCategoryCode': '058003', 'categoryTitle': '담요/블랭킷', 'categoryName': '담요/블랭킷', 'count': 510, 'childCategoryList': []}, {'categoryCode': '058003006', 'parentCategoryCode': '058003', 'categoryTitle': '키즈 침구', 'categoryName': '키즈 침구', 'count': 606, 'childCategoryList': []}]"
201,058,,리빙,Life,23065,058004,058,홈패브릭,홈패브릭,1788,"[{'categoryCode': '058004001', 'parentCategoryCode': '058004', 'categoryTitle': '커튼/블라인드', 'categoryName': '커튼/블라인드', 'count': 277, 'childCategoryList': []}, {'categoryCode': '058004003', 'parentCategoryCode': '058004', 'categoryTitle': '쿠션/방석', 'categoryName': '쿠션/방석', 'count': 538, 'childCategoryList': []}, {'categoryCode': '058004004', 'parentCategoryCode': '058004', 'categoryTitle': '러그/매트', 'categoryName': '러그/매트', 'count': 939, 'childCategoryList': []}, {'categoryCode': '058004005', 'parentCategoryCode': '058004', 'categoryTitle': '소파/생활커버', 'categoryName': '소파/생활커버', 'count': 9, 'childCategoryList': []}, {'categoryCode': '058004006', 'parentCategoryCode': '058004', 'categoryTitle': '실내화', 'categoryName': '실내화', 'count': 25, 'childCategoryList': []}]"
202,058,,리빙,Life,23065,058005,058,홈인테리어,홈인테리어,4861,"[{'categoryCode': '058005001', 'parentCategoryCode': '058005', 'categoryTitle': '디퓨저', 'categoryName': '디퓨저', 'count': 744, 'childCategoryList': []}, {'categoryCode': '058005002', 'parentCategoryCode': '058005', 'categoryTitle': '인센스', 'categoryName': '인센스', 'count': 255, 'childCategoryList': []}, {'categoryCode': '058005003', 'parentCategoryCode': '058005', 'categoryTitle': '캔들', 'categoryName': '캔들', 'count': 394, 'childCategoryList': []}, {'categoryCode': '058005004', 'parentCategoryCode': '058005', 'categoryTitle': '방향제', 'categoryName': '방향제', 'count': 81, 'childCategoryList': []}, {'categoryCode': '058005005', 'parentCategoryCode': '058005', 'categoryTitle': '룸스프레이', 'categoryName': '룸스프레이', 'count': 79, 'childCategoryList': []}, {'categoryCode': '058005006', 'parentCategoryCode': '058005', 'categoryTitle': '패브릭포스터', 'categoryName': '패브릭포스터', 'count': 519, 'childCategoryList': []}, {'categoryCode': '058005007', 'parentCategoryCode': '058005', 'categoryTitle': '월데코', 'categoryName': '월데코', 'count': 48, 'childCategoryList': []}, {'categoryCode': '058005008', 'parentCategoryCode': '058005', 'categoryTitle': '플라워/식물', 'categoryName': '플라워/식물', 'count': 82, 'childCategoryList': []}, {'categoryCode': '058005009', 'parentCategoryCode': '058005', 'categoryTitle': '기타 홈인테리어', 'categoryName': '기타 홈인테리어', 'count': 2659, 'childCategoryList': []}]"
203,058,,리빙,Life,23065,058006,058,주방용품,주방용품,4844,"[{'categoryCode': '058006001', 'parentCategoryCode': '058006', 'categoryTitle': '식기/그릇', 'categoryName': '식기/그릇', 'count': 1209, 'childCategoryList': []}, {'categoryCode': '058006002', 'parentCategoryCode': '058006', 'categoryTitle': '컵/잔', 'categoryName': '컵/잔', 'count': 1061, 'childCategoryList': []}, {'categoryCode': '058006003', 'parentCategoryCode': '058006', 'categoryTitle': '텀블러', 'categoryName': '텀블러', 'count': 733, 'childCategoryList': []}, {'categoryCode': '058006004', 'parentCategoryCode': '058006', 'categoryTitle': '냄비/프라이팬', 'categoryName': '냄비/프라이팬', 'count': 144, 'childCategoryList': []}, {'categoryCode': '058006005', 'parentCategoryCode': '058006', 'categoryTitle': '수저/커트러리', 'categoryName': '수저/커트러리', 'count': 237, 'childCategoryList': []}, {'categoryCode': '058006006', 'parentCategoryCode': '058006', 'categoryTitle': '조리기구', 'categoryName': '조리기구', 'count': 95, 'childCategoryList': []}, {'categoryCode': '058006007', 'parentCategoryCode': '058006', 'categoryTitle': '주방패브릭', 'categoryName': '주방패브릭', 'count': 309, 'childCategoryList': []}, {'categoryCode': '058006008', 'parentCategoryCode': '058006', 'categoryTitle': '주방수납', 'categoryName': '주방수납', 'count': 67, 'childCategoryList': []}, {'categoryCode': '058006009', 'parentCategoryCode': '058006', 'categoryTitle': '커피용품', 'categoryName': '커피용품', 'count': 56, 'childCategoryList': []}, {'categoryCode': '058006010', 'parentCategoryCode': '058006', 'categoryTitle': '기타 주방용품', 'categoryName': '기타 주방용품', 'count': 509, 'childCategoryList': []}, {'categoryCode': '058006011', 'parentCategoryCode': '058006', 'categoryTitle': '키즈 주방용품', 'categoryName': '키즈 주방용품', 'count': 424, 'childCategoryList': []}]"
204,058,,리빙,Life,23065,058007,058,생활용품,생활용품,2003,"[{'categoryCode': '058007001', 'parentCategoryCode': '058007', 'categoryTitle': '우산/양산', 'categoryName': '우산/양산', 'count': 501, 'childCategoryList': []}, {'categoryCode': '058007002', 'parentCategoryCode': '058007', 'categoryTitle': '옷걸이', 'categoryName': '옷걸이', 'count': 144, 'childCategoryList': []}, {'categoryCode': '058007003', 'parentCategoryCode': '058007', 'categoryTitle': '수납/정리', 'categoryName': '수납/정리', 'count': 255, 'childCategoryList': []}, {'categoryCode': '058007004', 'parentCategoryCode': '058007', 'categoryTitle': '청소용품', 'categoryName': '청소용품', 'count': 157, 'childCategoryList': []}, {'categoryCode': '058007005', 'parentCategoryCode': '058007', 'categoryTitle': '세탁용품', 'categoryName': '세탁용품', 'count': 130, 'childCategoryList': []}, {'categoryCode': '058007006', 'parentCategoryCode': '058007', 'categoryTitle': '기타 생활용품', 'categoryName': '기타 생활용품', 'count': 170, 'childCategoryList': []}, {'categoryCode': '058007007', 'parentCategoryCode': '058007', 'categoryTitle': '키즈 생활용품', 'categoryName': '키즈 생활용품', 'count': 625, 'childCategoryList': []}, {'categoryCode': '058007008', 'parentCategoryCode': '058007', 'categoryTitle': '키즈 우산/양산', 'categoryName': '키즈 우산/양산', 'count': 21, 'childCategoryList': []}]"
205,058,,리빙,Life,23065,058008,058,욕실용품,욕실용품,736,"[{'categoryCode': '058008001', 'parentCategoryCode': '058008', 'categoryTitle': '수건/타올', 'categoryName': '수건/타올', 'count': 586, 'childCategoryList': []}, {'categoryCode': '058008002', 'parentCategoryCode': '058008', 'categoryTitle': '욕실수납', 'categoryName': '욕실수납', 'count': 4, 'childCategoryList': []}, {'categoryCode': '058008003', 'parentCategoryCode': '058008', 'categoryTitle': '욕실화', 'categoryName': '욕실화', 'count': 6, 'childCategoryList': []}, {'categoryCode': '058008004', 'parentCategoryCode': '058008', 'categoryTitle': '샤워기', 'categoryName': '샤워기', 'count': 27, 'childCategoryList': []}, {'categoryCode': '058008005', 'parentCategoryCode': '058008', 'categoryTitle': '디스펜서', 'categoryName': '디스펜서', 'count': 27, 'childCategoryList': []}, {'categoryCode': '058008006', 'parentCategoryCode': '058008', 'categoryTitle': '기타 욕실용품', 'categoryName': '기타 욕실용품', 'count': 86, 'childCategoryList': []}]"
206,058,,리빙,Life,23065,058009,058,사무용품,사무용품,2697,"[{'categoryCode': '058009001', 'parentCategoryCode': '058009', 'categoryTitle': '다이어리/플래너', 'categoryName': '다이어리/플래너', 'count': 367, 'childCategoryList': []}, {'categoryCode': '058009002', 'parentCategoryCode': '058009', 'categoryTitle': '캘린더', 'categoryName': '캘린더', 'count': 29, 'childCategoryList': []}, {'categoryCode': '058009003', 'parentCategoryCode': '058009', 'categoryTitle': '문구용품', 'categoryName': '문구용품', 'count': 901, 'childCategoryList': []}, {'categoryCode': '058009004', 'parentCategoryCode': '058009', 'categoryTitle': '기타 사무용품', 'categoryName': '기타 사무용품', 'count': 1361, 'childCategoryList': []}, {'categoryCode': '058009005', 'parentCategoryCode': '058009', 'categoryTitle': '키즈 문구', 'categoryName': '키즈 문구', 'count': 39, 'childCategoryList': []}]"
207,058,,리빙,Life,23065,058010,058,기타 라이프,기타 라이프,882,"[{'categoryCode': '058010003', 'parentCategoryCode': '058010', 'categoryTitle': '기타 라이프', 'categoryName': '기타 라이프', 'count': 882, 'childCategoryList': []}]"
208,014,,컬처,Culture,6651,014,,전체,Culture,6651,
